board_id,fe_id,channel,tac,tdc,a,b,c,chi2,d,dof
57,1,61,2,0,-0.515766441822052,-170.67916870117188,367.6849670410156,995.9798583984375,0.5,220.0
57,1,61,2,1,-0.009999999776482582,-152.8369140625,331.48809814453125,899.975341796875,0.4821428656578064,220.0
57,1,61,3,0,-0.022991186007857323,-171.076904296875,366.0182800292969,941.5938110351563,0.5021354556083679,220.0
57,1,61,3,1,-0.009999999776482582,-152.96041870117188,333.09735107421875,887.3770751953125,0.4821428656578064,220.0
57,1,62,0,0,-1.9431532621383667,-161.7860107421875,356.2627258300781,1466.8023681640625,0.5,220.0
57,1,62,0,1,-0.3007971942424774,-165.65936279296875,354.6024475097656,987.1689453125,0.4821428656578064,220.0
57,1,62,1,0,-1.9872453212738037,-160.25323486328125,346.4002380371094,1153.161376953125,0.5,220.0
57,1,62,1,1,-0.009999999776482582,-166.50694274902344,355.0865173339844,879.2521362304688,0.48409050703048706,220.0
57,1,62,2,0,-2.2027368545532227,-160.75991821289063,346.78460693359375,1557.825439453125,0.5001727938652039,220.0
57,1,62,2,1,-0.22594231367111206,-165.25479125976563,350.52581787109375,1034.5198974609375,0.49757838249206543,220.0
57,1,62,3,0,-1.8254872560501099,-160.74110412597656,345.0931396484375,1289.6136474609375,0.5,220.0
57,1,62,3,1,-0.009999999776482582,-166.0327911376953,353.9473876953125,920.6238403320313,0.48437458276748657,220.0
57,1,63,0,0,-0.009999999776482582,-160.460205078125,351.6766357421875,854.0952758789063,0.5000424385070801,220.0
57,1,63,0,1,-0.009999999776482582,-161.0278778076172,341.6739807128906,1102.67138671875,0.48301541805267334,220.0
57,1,63,1,0,-0.5622603893280029,-159.215087890625,343.1199951171875,868.3801879882813,0.5,220.0
57,1,63,1,1,-0.04106508567929268,-159.76353454589844,340.8209533691406,1037.279052734375,0.4821428656578064,220.0
57,1,63,2,0,-0.5959534049034119,-160.1091766357422,344.03363037109375,858.5452270507813,0.5000279545783997,220.0
57,1,63,2,1,-0.009999999776482582,-160.7416229248047,337.6719970703125,1017.1712036132813,0.49925899505615234,220.0
57,1,63,3,0,-0.6319102644920349,-160.0551300048828,343.6103820800781,821.95654296875,0.5000663995742798,220.0
57,1,63,3,1,-0.009999999776482582,-160.5769805908203,339.3394775390625,1103.54150390625,0.48537707328796387,220.0
57,2,0,0,0,-3.441321611404419,-151.32571411132813,355.04541015625,1622.336669921875,0.4107142984867096,220.0
57,2,0,0,1,-1.598400592803955,-162.18646240234375,358.4496154785156,1411.0191650390625,0.3931737244129181,220.0
57,2,0,1,0,-3.7885608673095703,-151.4888458251953,348.5499267578125,1741.286865234375,0.4107142984867096,220.0
57,2,0,1,1,-0.5856419801712036,-161.94776916503906,354.4586486816406,1411.0477294921875,0.3928571343421936,220.0
57,2,0,2,0,-3.770437002182007,-151.35302734375,345.6364440917969,1782.358154296875,0.4107142984867096,220.0
57,2,0,2,1,-1.2310737371444702,-161.05218505859375,353.5668029785156,1242.2021484375,0.3928571343421936,220.0
57,2,0,3,0,-4.45111083984375,-150.75868225097656,345.10833740234375,1766.720947265625,0.41099753975868225,220.0
57,2,0,3,1,-1.7156225442886353,-161.31263732910156,357.3363037109375,1340.593017578125,0.3929290473461151,220.0
57,2,1,0,0,-3.889936923980713,-160.0307159423828,372.3742370605469,1899.9151611328125,0.4107142984867096,220.0
57,2,1,0,1,-2.2049427032470703,-160.0191192626953,363.2155456542969,1616.902099609375,0.3928571343421936,220.0
57,2,1,1,0,-4.954744338989258,-159.01968383789063,362.6107482910156,1840.0799560546875,0.41215914487838745,220.0
57,2,1,1,1,-2.260017156600952,-161.0309600830078,363.25787353515625,1784.22802734375,0.39292874932289124,220.0
57,2,1,2,0,-4.107409954071045,-159.74732971191406,362.1117858886719,1740.35888671875,0.4107142984867096,220.0
57,2,1,2,1,-2.095808982849121,-161.0084686279297,360.5146789550781,1617.6077880859375,0.3930302560329437,220.0
57,2,1,3,0,-4.94109582901001,-158.47183227539063,360.8597412109375,1863.4637451171875,0.41162922978401184,220.0
57,2,1,3,1,-0.6959344744682312,-162.6153106689453,362.1523132324219,1692.6014404296875,0.3928571343421936,220.0
57,2,10,0,0,-4.402374744415283,-172.911376953125,401.3979187011719,2847.085205078125,0.3928571343421936,220.0
57,2,10,0,1,-2.365051507949829,-163.33721923828125,372.53125,1684.3258056640625,0.3750908672809601,220.0
57,2,10,1,0,-6.348849296569824,-170.50552368164063,391.71240234375,2983.79345703125,0.39304468035697937,220.0
57,2,10,1,1,-2.020181179046631,-163.8385009765625,370.0658264160156,1648.9410400390625,0.375,220.0
57,2,10,2,0,-4.604960918426514,-171.9700469970703,390.4062194824219,2912.931396484375,0.3928571343421936,220.0
57,2,10,2,1,-1.9512065649032593,-162.75857543945313,369.0165100097656,1617.581787109375,0.375,220.0
57,2,10,3,0,-4.446643352508545,-172.98666381835938,390.2687072753906,2963.251708984375,0.3928571343421936,220.0
57,2,10,3,1,-2.1496055126190186,-163.17926025390625,369.81561279296875,1765.563232421875,0.37509021162986755,220.0
57,2,11,0,0,-6.431876182556152,-166.32618713378906,390.59405517578125,2231.556884765625,0.4107142984867096,220.0
57,2,11,0,1,-3.8946285247802734,-164.01402282714844,372.03521728515625,1731.290283203125,0.3931407332420349,220.0
57,2,11,1,0,-5.911073207855225,-165.76812744140625,380.9425048828125,2079.981689453125,0.4107142984867096,220.0
57,2,11,1,1,-3.979886531829834,-163.7091064453125,371.2344055175781,1660.5357666015625,0.3930596113204956,220.0
57,2,11,2,0,-5.915687561035156,-164.79705810546875,379.7160949707031,1853.281494140625,0.41090869903564453,220.0
57,2,11,2,1,-1.098152756690979,-166.62742614746094,370.73358154296875,1601.0308837890625,0.3928571343421936,220.0
57,2,11,3,0,-6.828221321105957,-164.747802734375,381.083740234375,2043.8956298828125,0.40859684348106384,220.0
57,2,11,3,1,-1.2490063905715942,-166.38064575195313,369.2638244628906,1765.7813720703125,0.3928571343421936,220.0
57,2,12,0,0,-7.25319242477417,-153.3960723876953,368.0923156738281,2177.71142578125,0.3934333026409149,220.0
57,2,12,0,1,-1.7696754932403564,-163.08566284179688,368.3160095214844,1364.8944091796875,0.3751752972602844,220.0
57,2,12,1,0,-8.520792007446289,-151.98388671875,360.6435852050781,2515.11181640625,0.3931150734424591,220.0
57,2,12,1,1,-1.4307851791381836,-163.54844665527344,365.38494873046875,1299.44873046875,0.37503620982170105,220.0
57,2,12,2,0,-6.679373264312744,-152.85116577148438,356.2029113769531,2091.013671875,0.3966085910797119,220.0
57,2,12,2,1,-1.8883165121078491,-162.40911865234375,367.1364440917969,1396.5614013671875,0.375,220.0
57,2,12,3,0,-4.864025592803955,-155.24887084960938,357.4214172363281,2191.400390625,0.3928571343421936,220.0
57,2,12,3,1,-1.514472246170044,-164.0421142578125,367.3182373046875,1404.073974609375,0.375,220.0
57,2,13,0,0,-3.027076244354248,-158.3699951171875,366.3179016113281,1472.4466552734375,0.3928571343421936,220.0
57,2,13,0,1,-3.3007421493530273,-159.9057159423828,359.2445983886719,1725.698486328125,0.37504106760025024,220.0
57,2,13,1,0,-3.49908185005188,-157.48887634277344,358.38458251953125,1815.97607421875,0.3928637206554413,220.0
57,2,13,1,1,-4.049419403076172,-159.44696044921875,360.66717529296875,1874.635498046875,0.375171035528183,220.0
57,2,13,2,0,-3.227553606033325,-157.18345642089844,355.8183898925781,1621.3740234375,0.3928571343421936,220.0
57,2,13,2,1,-3.447495698928833,-159.9984893798828,359.01654052734375,1702.2237548828125,0.37502819299697876,220.0
57,2,13,3,0,-2.9196019172668457,-157.96929931640625,355.7352294921875,1544.074462890625,0.3928571343421936,220.0
57,2,13,3,1,-3.1110546588897705,-160.27708435058594,358.5979919433594,1653.412109375,0.375,220.0
57,2,14,0,0,-3.484779119491577,-160.12747192382813,374.2704162597656,1868.252685546875,0.3928571343421936,220.0
57,2,14,0,1,-3.291583776473999,-163.19935607910156,370.4471435546875,1818.2547607421875,0.375,220.0
57,2,14,1,0,-4.38069486618042,-158.6242218017578,368.14874267578125,2289.842529296875,0.3928571343421936,220.0
57,2,14,1,1,-3.4646823406219482,-162.36880493164063,370.3481750488281,1868.1490478515625,0.375,220.0
57,2,14,2,0,-3.9472317695617676,-158.85385131835938,366.09271240234375,2295.38427734375,0.3928571343421936,220.0
57,2,14,2,1,-3.687307119369507,-163.00393676757813,369.03961181640625,2044.068603515625,0.375,220.0
57,2,14,3,0,-4.8952436447143555,-157.2270965576172,364.1365051269531,2045.5128173828125,0.392858624458313,220.0
57,2,14,3,1,-3.915799140930176,-162.93191528320313,369.8037414550781,2052.705322265625,0.3751063644886017,220.0
57,2,15,0,0,-2.459902286529541,-162.92147827148438,380.9214782714844,1405.7130126953125,0.3928582966327667,220.0
57,2,15,0,1,-0.8723926544189453,-167.887939453125,370.80535888671875,1259.9876708984375,0.3750000298023224,220.0
57,2,15,1,0,-1.6631399393081665,-164.43630981445313,370.3548583984375,1552.3726806640625,0.3928571343421936,220.0
57,2,15,1,1,-1.1561535596847534,-167.6393585205078,371.2594909667969,1405.189453125,0.375,220.0
57,2,15,2,0,-1.9247177839279175,-163.5563201904297,368.9385681152344,1318.2391357421875,0.3928571343421936,220.0
57,2,15,2,1,-0.6704210638999939,-168.1460418701172,371.5888977050781,1186.3050537109375,0.3750446140766144,220.0
57,2,15,3,0,-2.296797037124634,-163.82965087890625,369.7177734375,1533.920654296875,0.39316558837890625,220.0
57,2,15,3,1,-0.6202812790870667,-168.37010192871094,368.8116149902344,1319.7406005859375,0.3823988139629364,220.0
57,2,16,0,0,-4.266817569732666,-151.08804321289063,354.9223327636719,2147.9072265625,0.37560907006263733,220.0
57,2,16,0,1,-3.585322380065918,-153.4014892578125,350.3427429199219,2431.228271484375,0.375,220.0
57,2,16,1,0,-4.2906413078308105,-151.20718383789063,344.6678161621094,2366.84521484375,0.39177989959716797,220.0
57,2,16,1,1,-3.879323720932007,-153.4317169189453,348.4637756347656,2339.617919921875,0.37528762221336365,220.0
57,2,16,2,0,-3.262695550918579,-151.8718719482422,344.9976501464844,2082.710205078125,0.375,220.0
57,2,16,2,1,-1.465537428855896,-155.4828338623047,349.2915954589844,2674.79931640625,0.375,220.0
57,2,16,3,0,-3.7663536071777344,-151.79483032226563,341.9278564453125,1933.56640625,0.39272719621658325,220.0
57,2,16,3,1,-0.5256198048591614,-155.92649841308594,346.9419250488281,2645.76708984375,0.375,220.0
57,2,17,0,0,-5.014793872833252,-163.737060546875,381.85321044921875,2368.630615234375,0.3928813934326172,220.0
57,2,17,0,1,-2.3339574337005615,-155.4862823486328,342.6842956542969,1840.7933349609375,0.37519949674606323,220.0
57,2,17,1,0,-4.550734996795654,-164.26663208007813,373.26336669921875,2437.08740234375,0.3928571343421936,220.0
57,2,17,1,1,-0.36915716528892517,-159.41836547851563,345.2828063964844,2263.8779296875,0.375,220.0
57,2,17,2,0,-4.312253475189209,-165.57855224609375,374.34246826171875,2561.452880859375,0.3928571343421936,220.0
57,2,17,2,1,-2.217176914215088,-156.0216522216797,343.57635498046875,1894.349365234375,0.37501877546310425,220.0
57,2,17,3,0,-4.084466457366943,-165.40179443359375,374.112548828125,2443.49267578125,0.3928571343421936,220.0
57,2,17,3,1,-1.9405086040496826,-156.42250061035156,343.8467712402344,1834.274169921875,0.375,220.0
57,2,18,0,0,-2.569453477859497,-154.02593994140625,353.8853454589844,1818.05908203125,0.3928571343421936,220.0
57,2,18,0,1,-1.444477915763855,-164.31980895996094,361.2094421386719,1793.84033203125,0.375,220.0
57,2,18,1,0,-1.220979928970337,-153.51979064941406,346.2641906738281,2030.987060546875,0.3928571343421936,220.0
57,2,18,1,1,-1.6813069581985474,-163.70803833007813,360.4579772949219,1813.387451171875,0.37508827447891235,220.0
57,2,18,2,0,-2.7980661392211914,-153.37005615234375,345.28424072265625,1955.3978271484375,0.3929237723350525,220.0
57,2,18,2,1,-1.7236554622650146,-163.49253845214844,362.7214660644531,1901.23291015625,0.3751230835914612,220.0
57,2,18,3,0,-3.4792330265045166,-152.4917449951172,345.7829895019531,2102.033203125,0.39316996932029724,220.0
57,2,18,3,1,-1.7582025527954102,-163.55007934570313,361.30474853515625,1719.5489501953125,0.375,220.0
57,2,19,0,0,-0.5733225345611572,-161.7295684814453,366.4320068359375,2920.395263671875,0.3928571343421936,220.0
57,2,19,0,1,-4.719756126403809,-155.5214080810547,358.8882751464844,2863.0517578125,0.375,220.0
57,2,19,1,0,-3.1557343006134033,-158.27928161621094,357.3763122558594,2169.50634765625,0.3928571343421936,220.0
57,2,19,1,1,-4.746401309967041,-155.0569305419922,356.9801330566406,2444.14794921875,0.375,220.0
57,2,19,2,0,-2.606962203979492,-159.05917358398438,356.81878662109375,1968.8924560546875,0.392857164144516,220.0
57,2,19,2,1,-4.191695690155029,-156.43190002441406,358.6094055175781,2427.6025390625,0.375,220.0
57,2,19,3,0,-3.8152408599853516,-156.77252197265625,354.82965087890625,1888.412841796875,0.39289233088493347,220.0
57,2,19,3,1,-4.519853591918945,-155.7201690673828,358.2171936035156,2448.72607421875,0.375,220.0
57,2,2,0,0,-0.7744581699371338,-160.4287109375,365.67901611328125,1441.50244140625,0.4107142984867096,220.0
57,2,2,0,1,-2.1125619411468506,-161.5342559814453,364.4205627441406,1500.6279296875,0.3928571343421936,220.0
57,2,2,1,0,-2.0667364597320557,-158.53883361816406,356.18084716796875,1313.853271484375,0.4107142984867096,220.0
57,2,2,1,1,-2.3689303398132324,-161.64111328125,364.45068359375,1679.8079833984375,0.3935723900794983,220.0
57,2,2,2,0,-2.1073708534240723,-158.59629821777344,356.6357116699219,1524.594482421875,0.4107184112071991,220.0
57,2,2,2,1,-2.311767339706421,-161.3341522216797,363.0245361328125,1565.296875,0.3928571343421936,220.0
57,2,2,3,0,-1.1367738246917725,-159.73724365234375,356.2729797363281,1494.6805419921875,0.4107142984867096,220.0
57,2,2,3,1,-2.5368411540985107,-160.89068603515625,363.30413818359375,1666.049560546875,0.39296451210975647,220.0
57,2,20,0,0,-2.8264570236206055,-159.0346221923828,369.0855407714844,2086.114013671875,0.3928571343421936,220.0
57,2,20,0,1,-3.8859739303588867,-166.5040283203125,376.4077453613281,2054.34912109375,0.375,220.0
57,2,20,1,0,-1.0129096508026123,-161.221923828125,358.0807800292969,1818.1878662109375,0.3928571343421936,220.0
57,2,20,1,1,-5.002561569213867,-165.6515350341797,378.0390930175781,2312.398193359375,0.3751760423183441,220.0
57,2,20,2,0,-1.9882351160049438,-160.52890014648438,358.04608154296875,1801.752197265625,0.39300352334976196,220.0
57,2,20,2,1,-1.9573920965194702,-168.11935424804688,378.2356872558594,2648.5888671875,0.375,220.0
57,2,20,3,0,-2.0465433597564697,-161.0220489501953,359.081787109375,1772.7508544921875,0.3929789662361145,220.0
57,2,20,3,1,-3.608062982559204,-167.17161560058594,376.2181396484375,1950.2227783203125,0.375,220.0
57,2,21,0,0,-6.873440265655518,-146.2237548828125,344.58038330078125,2687.191650390625,0.40167853236198425,220.0
57,2,21,0,1,-3.447178602218628,-158.2037353515625,359.1280212402344,2061.416748046875,0.3571428656578064,220.0
57,2,21,1,0,-6.393688678741455,-146.7468719482422,338.5504455566406,2761.860107421875,0.39288604259490967,220.0
57,2,21,1,1,-3.8721988201141357,-158.1908721923828,360.9786376953125,2300.65869140625,0.3571428656578064,220.0
57,2,21,2,0,-6.298054218292236,-146.127197265625,336.5862121582031,2554.323486328125,0.3937053084373474,220.0
57,2,21,2,1,-4.247096061706543,-157.6914825439453,360.0589599609375,2114.894775390625,0.3571428656578064,220.0
57,2,21,3,0,-5.733746528625488,-147.5976104736328,338.402099609375,2619.592041015625,0.3928571343421936,220.0
57,2,21,3,1,-3.83898663520813,-157.87283325195313,353.0130310058594,2072.166748046875,0.37459853291511536,220.0
57,2,22,0,0,-5.071765422821045,-157.2647705078125,365.9456787109375,2276.869873046875,0.39289021492004395,220.0
57,2,22,0,1,-2.255316972732544,-156.22113037109375,348.77911376953125,1584.0667724609375,0.375,220.0
57,2,22,1,0,-4.658471584320068,-157.67343139648438,358.5140380859375,2678.56201171875,0.3928571343421936,220.0
57,2,22,1,1,-2.626237630844116,-155.63095092773438,350.3486022949219,1903.0709228515625,0.375,220.0
57,2,22,2,0,-4.469389915466309,-157.77908325195313,356.9815368652344,2326.157958984375,0.39286303520202637,220.0
57,2,22,2,1,-2.2128565311431885,-156.02285766601563,347.4820861816406,1779.99267578125,0.375,220.0
57,2,22,3,0,-5.0970635414123535,-157.218994140625,357.1087646484375,2572.7490234375,0.3936062455177307,220.0
57,2,22,3,1,-2.8229596614837646,-154.8436279296875,349.1820373535156,1912.8233642578125,0.375,220.0
57,2,23,0,0,-1.1432242393493652,-163.74600219726563,371.095703125,1611.3780517578125,0.39304202795028687,220.0
57,2,23,0,1,-4.7647528648376465,-163.6305694580078,371.6351013183594,2479.166259765625,0.375,220.0
57,2,23,1,0,-1.9267382621765137,-162.0863494873047,363.32354736328125,2097.414306640625,0.39291617274284363,220.0
57,2,23,1,1,-4.61344051361084,-162.65216064453125,368.5531921386719,2098.395751953125,0.3750000298023224,220.0
57,2,23,2,0,-1.2029110193252563,-161.8542022705078,356.1352233886719,1678.0682373046875,0.40593448281288147,220.0
57,2,23,2,1,-4.1168084144592285,-163.2422637939453,370.1069641113281,1887.8656005859375,0.375,220.0
57,2,23,3,0,-1.7878538370132446,-162.15255737304688,361.1109619140625,1748.56201171875,0.3928571343421936,220.0
57,2,23,3,1,-4.912071704864502,-162.68035888671875,368.31231689453125,2076.541748046875,0.37552815675735474,220.0
57,2,24,0,0,-3.259765863418579,-158.61988830566406,365.04705810546875,2134.5078125,0.3928571343421936,220.0
57,2,24,0,1,-1.584432601928711,-171.12994384765625,379.332763671875,1668.1229248046875,0.375,220.0
57,2,24,1,0,-4.599981784820557,-157.47450256347656,355.878173828125,2297.4326171875,0.3935462534427643,220.0
57,2,24,1,1,-1.2492752075195313,-170.85406494140625,378.1938781738281,1720.6932373046875,0.375,220.0
57,2,24,2,0,-3.050398111343384,-158.7408447265625,355.3272399902344,2331.9248046875,0.3928571343421936,220.0
57,2,24,2,1,-1.0843935012817383,-170.78868103027344,378.4082946777344,1638.6182861328125,0.37656325101852417,220.0
57,2,24,3,0,-3.238321542739868,-159.4502410888672,354.496826171875,2125.95947265625,0.3928571343421936,220.0
57,2,24,3,1,-0.1946013867855072,-172.33740234375,379.6611633300781,1719.598876953125,0.375,220.0
57,2,25,0,0,-2.2506141662597656,-164.03878784179688,376.2226867675781,1797.7127685546875,0.39289650321006775,220.0
57,2,25,0,1,-2.7741940021514893,-159.5330047607422,361.88763427734375,1941.0208740234375,0.375,220.0
57,2,25,1,0,-1.9610445499420166,-163.96426391601563,366.4936218261719,1855.569580078125,0.3928571343421936,220.0
57,2,25,1,1,-3.632946491241455,-160.09524536132813,362.84124755859375,2265.71923828125,0.3949621617794037,220.0
57,2,25,2,0,-2.3430018424987793,-163.13319396972656,363.3076171875,2141.79345703125,0.41096559166908264,220.0
57,2,25,2,1,-3.1421070098876953,-160.36122131347656,360.3955383300781,1997.78466796875,0.3931080102920532,220.0
57,2,25,3,0,-1.3843739032745361,-165.16944885253906,364.7457275390625,1807.8223876953125,0.3928571343421936,220.0
57,2,25,3,1,-3.4646780490875244,-160.6087646484375,362.64019775390625,2175.0322265625,0.3923279941082001,220.0
57,2,26,0,0,-1.820027232170105,-166.2461700439453,376.37896728515625,1582.9317626953125,0.41074442863464355,220.0
57,2,26,0,1,-2.244615077972412,-164.7171630859375,368.995361328125,1863.87255859375,0.375,220.0
57,2,26,1,0,-1.7899566888809204,-166.214111328125,368.2640686035156,1645.928955078125,0.410714328289032,220.0
57,2,26,1,1,-2.3078830242156982,-163.48129272460938,368.00128173828125,1952.9573974609375,0.375,220.0
57,2,26,2,0,-1.7882384061813354,-166.12696838378906,368.3651428222656,1716.0296630859375,0.4107142984867096,220.0
57,2,26,2,1,-2.56896710395813,-163.66685485839844,368.7913513183594,2008.4659423828125,0.375,220.0
57,2,26,3,0,-2.1086959838867188,-166.2816619873047,368.0586853027344,1847.7801513671875,0.4107142984867096,220.0
57,2,26,3,1,-2.3303468227386475,-164.48153686523438,366.90753173828125,1894.2464599609375,0.37523913383483887,220.0
57,2,27,0,0,-3.8776378631591797,-153.57301330566406,351.57257080078125,1898.856201171875,0.4107372462749481,220.0
57,2,27,0,1,-2.2102911472320557,-166.29689025878906,368.07879638671875,1858.59716796875,0.3928571343421936,220.0
57,2,27,1,0,-3.20005464553833,-153.72679138183594,341.8957214355469,2031.593505859375,0.410714328289032,220.0
57,2,27,1,1,-1.8755091428756714,-166.25401306152344,368.0188903808594,2047.5584716796875,0.39291757345199585,220.0
57,2,27,2,0,-2.4086599349975586,-154.73114013671875,343.73944091796875,1642.681396484375,0.41129693388938904,220.0
57,2,27,2,1,-1.7678356170654297,-165.25006103515625,366.3681640625,1717.195556640625,0.3928571343421936,220.0
57,2,27,3,0,-2.287544012069702,-154.6631622314453,341.88604736328125,1643.560791015625,0.4107142984867096,220.0
57,2,27,3,1,-1.5858129262924194,-166.30084228515625,367.4659729003906,1803.5919189453125,0.392857164144516,220.0
57,2,28,0,0,-2.3876397609710693,-161.57159423828125,370.7025451660156,1499.0986328125,0.4107142984867096,220.0
57,2,28,0,1,-4.28482723236084,-169.23028564453125,383.825439453125,1973.505126953125,0.3928571343421936,220.0
57,2,28,1,0,-1.9323455095291138,-161.98388671875,361.4740295410156,1555.9967041015625,0.4110125005245209,220.0
57,2,28,1,1,-5.349061012268066,-168.4578094482422,384.6810302734375,2279.557373046875,0.391544908285141,220.0
57,2,28,2,0,-1.5588995218276978,-162.57293701171875,360.32232666015625,1706.0604248046875,0.4107142984867096,220.0
57,2,28,2,1,-3.1039788722991943,-170.05018615722656,383.4610595703125,1772.8592529296875,0.375,220.0
57,2,28,3,0,-2.526951313018799,-160.46694946289063,357.7484130859375,1691.299072265625,0.41075628995895386,220.0
57,2,28,3,1,-4.882870197296143,-167.7212677001953,381.733642578125,1919.1959228515625,0.3931749165058136,220.0
57,2,29,0,0,-3.6228442192077637,-157.57888793945313,362.6062927246094,2721.092041015625,0.393302321434021,220.0
57,2,29,0,1,-5.475839614868164,-155.210693359375,361.0830383300781,2939.189453125,0.375,220.0
57,2,29,1,0,-2.949998378753662,-159.37271118164063,357.2021789550781,2613.33544921875,0.3928571343421936,220.0
57,2,29,1,1,-5.0536112785339355,-155.6498565673828,359.4015808105469,2708.1171875,0.375,220.0
57,2,29,2,0,-3.537806510925293,-158.11228942871094,352.374755859375,2578.6162109375,0.3929242491722107,220.0
57,2,29,2,1,-6.550730228424072,-153.42564392089844,359.9072570800781,2602.697265625,0.37503576278686523,220.0
57,2,29,3,0,-2.4756264686584473,-158.69158935546875,354.2178955078125,2461.376220703125,0.3928571343421936,220.0
57,2,29,3,1,-5.646865367889404,-155.0655975341797,361.0322570800781,2860.00439453125,0.375,220.0
57,2,3,0,0,-2.1151459217071533,-160.481201171875,367.35736083984375,1697.12890625,0.4107142984867096,220.0
57,2,3,0,1,-2.092088460922241,-154.93345642089844,350.6534423828125,1561.3150634765625,0.39287060499191284,220.0
57,2,3,1,0,-2.4736621379852295,-159.11868286132813,357.7331848144531,1844.904052734375,0.4107142984867096,220.0
57,2,3,1,1,-1.887285590171814,-156.0481719970703,351.4345703125,1467.123779296875,0.3928571343421936,220.0
57,2,3,2,0,-2.043464183807373,-158.703125,356.5115661621094,1511.7685546875,0.4107142984867096,220.0
57,2,3,2,1,-1.5962138175964355,-156.44239807128906,351.73822021484375,1319.046630859375,0.3928571343421936,220.0
57,2,3,3,0,-2.3692169189453125,-159.26487731933594,357.9674377441406,1380.0848388671875,0.4108581840991974,220.0
57,2,3,3,1,-1.7625871896743774,-155.95254516601563,349.47161865234375,1485.194580078125,0.393036812543869,220.0
57,2,30,0,0,-2.8077428340911865,-166.1111602783203,387.7099609375,1934.1697998046875,0.3928571343421936,220.0
57,2,30,0,1,-5.081268787384033,-157.02597045898438,361.4039306640625,2542.019775390625,0.3750588595867157,220.0
57,2,30,1,0,-2.379908323287964,-166.4749298095703,377.97393798828125,1912.744140625,0.3928571343421936,220.0
57,2,30,1,1,-4.040837287902832,-158.013916015625,359.3814392089844,2422.612548828125,0.375,220.0
57,2,30,2,0,-3.04594087600708,-165.48635864257813,374.7940673828125,1908.20458984375,0.39288944005966187,220.0
57,2,30,2,1,-4.216862678527832,-157.74996948242188,360.2872619628906,2789.580322265625,0.375,220.0
57,2,30,3,0,-2.5961410999298096,-166.564453125,378.0096435546875,1973.783935546875,0.3928571343421936,220.0
57,2,30,3,1,-4.805417537689209,-157.01104736328125,358.2705078125,2464.252197265625,0.3755502998828888,220.0
57,2,31,0,0,-2.2982940673828125,-158.87088012695313,363.6134338378906,1656.5667724609375,0.39286643266677856,220.0
57,2,31,0,1,-1.453331708908081,-152.10601806640625,338.0162353515625,1797.9739990234375,0.375,220.0
57,2,31,1,0,-2.1943743228912354,-158.06666564941406,355.3778076171875,1823.7596435546875,0.3930889070034027,220.0
57,2,31,1,1,-0.22535814344882965,-153.9652099609375,336.8008728027344,2082.7470703125,0.375,220.0
57,2,31,2,0,-2.0891318321228027,-157.6157989501953,351.1411437988281,1563.6260986328125,0.3928737938404083,220.0
57,2,31,2,1,-1.342515230178833,-151.920166015625,337.7558288574219,1663.4814453125,0.3752090334892273,220.0
57,2,31,3,0,-2.0301151275634766,-158.38987731933594,353.94891357421875,1719.44677734375,0.3928571343421936,220.0
57,2,31,3,1,-1.3912341594696045,-151.99252319335938,337.4653625488281,1738.75537109375,0.375,220.0
57,2,32,0,0,-2.7100791931152344,-158.1292266845703,364.4722595214844,2249.533447265625,0.3929618299007416,220.0
57,2,32,0,1,-0.3121451735496521,-156.78128051757813,344.9147033691406,1807.8837890625,0.375,220.0
57,2,32,1,0,-2.2610723972320557,-156.8046417236328,355.56475830078125,2290.403076171875,0.3928571343421936,220.0
57,2,32,1,1,-2.048185348510742,-154.1887969970703,342.9512939453125,1593.0479736328125,0.37509310245513916,220.0
57,2,32,2,0,-2.2275748252868652,-157.048828125,353.9684143066406,2218.73291015625,0.3928571343421936,220.0
57,2,32,2,1,-1.2178486585617065,-155.7547607421875,341.962890625,1578.38134765625,0.375014990568161,220.0
57,2,32,3,0,-3.233490467071533,-156.79388427734375,356.59429931640625,2168.06689453125,0.39289867877960205,220.0
57,2,32,3,1,-1.957431435585022,-154.8858642578125,343.7032470703125,1619.9073486328125,0.375,220.0
57,2,33,0,0,-4.249842166900635,-161.6812744140625,378.7385559082031,2154.694091796875,0.393040269613266,220.0
57,2,33,0,1,-5.9431281089782715,-155.43331909179688,357.22125244140625,2931.480224609375,0.375,220.0
57,2,33,1,0,-2.9096157550811768,-161.8402557373047,369.6366882324219,2173.919677734375,0.3928571343421936,220.0
57,2,33,1,1,-1.0647510290145874,-160.68104553222656,357.7010803222656,4443.4287109375,0.375,220.0
57,2,33,2,0,-3.0713047981262207,-161.7111053466797,367.122314453125,1865.843017578125,0.3928571343421936,220.0
57,2,33,2,1,-5.007228851318359,-157.188720703125,354.9264221191406,2533.744384765625,0.375,220.0
57,2,33,3,0,-2.9418487548828125,-161.7646484375,366.8238830566406,2128.884765625,0.3928571343421936,220.0
57,2,33,3,1,-6.119991779327393,-153.97943115234375,353.8818664550781,2328.958740234375,0.3758779764175415,220.0
57,2,34,0,0,-4.721618175506592,-149.50021362304688,351.2895202636719,2149.78662109375,0.5,220.0
57,2,34,0,1,-3.440129041671753,-147.5611572265625,335.16802978515625,1803.4332275390625,0.4821524918079376,220.0
57,2,34,1,0,-3.9030003547668457,-150.333251953125,342.05224609375,1665.2408447265625,0.5,220.0
57,2,34,1,1,-2.99269700050354,-148.76535034179688,336.55218505859375,1841.79296875,0.4821428656578064,220.0
